Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2395","SA2209","VBIStaAur116463_2395","P0A077","Staphylococcus aureus","hlgB","Cytolytic pore-forming protein F component => Gamma-hemolysin HlgB","the _-hemolysin channel-forming toxin (_hl) family.","1.C.3.4.2","3075655;7558328;7763998;8423103;8467905;8520122;9804914",100,100,100,"1e-192"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1048","SA0980","VBIStaAur116463_1048","VFG001321","Staphylococcus aureus subsp. aureus str. Newman","isdE","Heme transporter IsdDEF, lipoprotein IsdE",,"Iron uptake;Heme uptake",,84,100,100,"1e-143"
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.953","SAOUHSC_01038","VBIStaAur99865_0953","TTDR00267",,"def","Peptide deformylase (EC 3.5.1.88)",,,,100,100,99,"1e-101"
"Literature","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.985","SA0921","VBIStaAur116463_0985","15926655","Staphylococcus aureus subsp. aureus N315","purL","Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)",,,"9383163",100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1724","AA076_08825",,"151221841","Staphylococcus aureus subsp. aureus str. Newman ",,"Catabolite control protein A",,,"20525824",100,100,100,"1e-184"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.243","SAOUHSC_00265","VBIStaAur99865_0243","VFG002411","Staphylococcus aureus subsp. aureus MW2",,"10 kDa culture filtrate antigen CFP-10 (EsxB)",,"Secretion system;Type VII secretion system",,100,100,99,"5e-53"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.850","SA0796","VBIStaAur116463_0850",,,"dltD","Poly(glycerophosphate chain) D-alanine transfer protein DltD","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1155","AA076_05935",,,,"ileS","Isoleucyl-tRNA synthetase (EC 6.1.1.5)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.925","SA0869","VBIStaAur116463_0925",,,"fabI","Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2185","AA076_11415",,,,,"SSU ribosomal protein S17p (S11e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2268",,"VBIStaAur99865_2268",,,,"SSU ribosomal protein S10p (S20e)",,"antibiotic target in susceptible species","26124155",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1194","SA1115","VBIStaAur116463_1194",,,"ribC","FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2516","V070_02588",,,,,"Dihydropteroate synthase (EC 2.5.1.15)",,"antibiotic target in susceptible species","15673783",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2167","AA076_11325",,,,,"LSU ribosomal protein L17p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.6","SA0006","VBIStaAur116463_0006",,,"gyrA","DNA gyrase subunit A (EC 5.99.1.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.9","SAOUHSC_00009","VBIStaAur99865_0009",,,,"Seryl-tRNA synthetase (EC 6.1.1.11)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1280","SA1188","VBIStaAur116463_1280","YP_040771.1","Staphylococcus aureus subsp. aureus MRSA252","parE","DNA topoisomerase IV subunit B (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant;fluoroquinolone resistance gene",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.904","AA076_04650",,"P60682","Staphylococcus aureus",,"Na(+) H(+) antiporter subunit C","the monovalent cation (k(+) or na(+)):proton antiporter-3 (cpa3) family.","2.A.63.1.3","17293423;9852009",100,100,100,"4e-56"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.161","SA0156","VBIStaAur116463_0161","VFG001309","Staphylococcus aureus subsp. aureus MW2","capM","Capsular polysaccharide synthesis enzyme Cap8M",,"Antiphagocytosis",,100,100,99,"1e-101"
"BLAT","Antibiotic Resistance","NDARO","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2722","SAP012","VBIStaAur116463_2722","WP_001284656.1","Bacteria","blaI","Beta-lactamase repressor BlaI","MULTISPECIES: penicillinase repressor BlaI",,,100,100,98,"4e-64"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2210","SAOUHSC_02451","VBIStaAur99865_2210","P0A0D6","Staphylococcus aureus",,"PTS system, lactose-specific IIA component (EC 2.7.1.207)","'the pts lactose-n,n'-diacetylchitobiose-_-glucoside (lac) family.'","4.A.3.1.1","1881873;2824493;4096897;7138836;7306504",100,100,100,"7e-52"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1264","SAOUHSC_01380","VBIStaAur99865_1264","I0C488","Staphylococcus aureus subsp. aureus 71193",,"ABC transporter, permease protein 1 (cluster 5, nickel/peptides/opines)","the atp-binding cassette (abc) superfamily.","3.A.1.5.33",,93,100,98,"1e-180"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.997","SAOUHSC_01088","VBIStaAur99865_0997","VFG001323","Staphylococcus aureus subsp. aureus MW2",,"NPQTN specific sortase B",,"Iron uptake;Heme uptake",,100,100,99,"1e-139"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.990","SAOUHSC_01079","VBIStaAur99865_0990","VFG001317","Staphylococcus aureus subsp. aureus str. Newman",,"Cell surface receptor IsdB for hemoglobin and hemoglobin-haptoglobin complexes",,"Iron uptake;Heme uptake",,100,100,100,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1132","SAOUHSC_01238","VBIStaAur99865_1132",,,,"Phosphatidate cytidylyltransferase (EC 2.7.7.41)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.5","SA0005","VBIStaAur116463_0005","P0A0K8","Staphylococcus aureus","gyrB","DNA gyrase subunit B (EC 5.99.1.3)","Novobiocin","Drug target",,100,100,99,"0.0"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2662","SA2460","VBIStaAur116463_2662","VFG001286","Staphylococcus aureus subsp. aureus MW2","icaD","Polysaccharide intercellular adhesin (PIA) biosynthesis protein IcaD",,"Adherence;Biofilm formation",,100,100,100,"8e-51"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.969","AA076_04975",,"Q2FZP8","Staphylococcus aureus (strain NCTC 8325)",,"Uncharacterized MFS-type transporter","the major facilitator superfamily (mfs).","2.A.1.2.44","17209021",100,100,100,"1e-225"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.483","SA0458","VBIStaAur116463_0483",,,"prs","Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1079","SAOUHSC_01176","VBIStaAur99865_1079",,,"gmk","Guanylate kinase (EC 2.7.4.8)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2616","AA076_13615",,"VFG001314","Staphylococcus aureus subsp. aureus MW2",,"Zinc metalloproteinase aureolysin (EC 3.4.24.29)",,"Exoenzyme;Protease;Zinc metalloproteinase",,100,100,99,"1e-301"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.240","SAOUHSC_00261","VBIStaAur99865_0240","Q99WU0","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"Putative secretion system component EssB/YukC","the type iv (conjugal dna-protein transfer or virb) secretory pathway (ivsp) family.","3.A.7.17.1","11418146",100,100,100,"1e-260"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1852","SA1716","VBIStaAur116463_1852",,,"gatA","Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2279","SAOUHSC_02527","VBIStaAur99865_2279","TTDR00308",,,"Lipid II:glycine glycyltransferase (EC 2.3.2.16)",,,,100,100,99,"1e-247"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1929","SAOUHSC_02126","VBIStaAur99865_1929",,,,"Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2671","SA2467","VBIStaAur116463_2671",,,"hisH","Imidazole glycerol phosphate synthase amidotransferase subunit HisH","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.114","V070_00117",,,,,"UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.6","AA076_00030",,"TTDI01914",,,"DNA gyrase subunit A (EC 5.99.1.3)",,,,99,99,99,"0.0"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2395","SA2209","VBIStaAur116463_2395","VFG001275","Staphylococcus aureus subsp. aureus MW2","hlgB","Cytolytic pore-forming protein F component => Gamma-hemolysin HlgB",,"Toxin;Membrane-damaging;Pore-forming;Channel-forming involving beta-sheet-containing toxin (beta-barrel);Biocomponent leukocidin",,100,100,100,"1e-192"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1669","SAOUHSC_01830","VBIStaAur99865_1669",,,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.124","V070_00127",,,,,"Isoleucyl-tRNA synthetase (EC 6.1.1.5)",,"antibiotic target in susceptible species","7929087",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.257","V070_00266",,,,,"LSU ribosomal protein L19p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1089","SAOUHSC_01186","VBIStaAur99865_1089","15926802","Staphylococcus aureus subsp. aureus N315",,"Protein serine/threonine phosphatase PrpC, regulation of stationary phase",,,"20552019",100,100,99,"1e-141"
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.497","AA076_02620",,"NP_203526.1","Homo sapiens",,"SSU ribosomal protein S12p (S23e)",,"","",58,59,55,"8.00000025099516e-22"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2680","SAOUHSC_02971","VBIStaAur99865_2680","VFG001314","Staphylococcus aureus subsp. aureus MW2",,"Zinc metalloproteinase aureolysin (EC 3.4.24.29)",,"Exoenzyme;Protease;Zinc metalloproteinase",,100,100,99,"1e-301"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.288","SA0273","VBIStaAur116463_0288","VFG002404","Staphylococcus aureus subsp. aureus MW2",,"Putative secretion system component EssA",,"Secretion system;Type VII secretion system",,100,100,99,"9e-80"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1286","SA1193","VBIStaAur116463_1286","82750952","Staphylococcus aureus RF122 ","fmtC","L-O-lysylphosphatidylglycerol synthase (EC 2.3.2.3)",,,"11342591",100,100,99,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2402","V070_02471",,,,,"Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.410","SAOUHSC_00454","VBIStaAur99865_0410",,,,"DNA polymerase III delta prime subunit (EC 2.7.7.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1187","AA076_06090",,,,,"LSU ribosomal protein L28p @ LSU ribosomal protein L28p, zinc-independent","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1267","SA1177","VBIStaAur116463_1267",,,"tkt","Transketolase (EC 2.2.1.1)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.157","AA076_00800",,,,,"Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2728","SAP018","VBIStaAur116463_2728","P0A006","Staphylococcus aureus","arsC","Arsenate reductase (EC 1.20.4.4) thioredoxin-coupled, LMWP family","5-Mercapto-2-Nitro-Benzoic Acid;Perchlorate Ion;S-Arsonocysteine","Drug target",,100,100,100,"2e-74"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1779","SAOUHSC_01954","VBIStaAur99865_1779","Q53747","Staphylococcus aureus",,"Cytolytic pore-forming protein F component => Leukotoxin LukD","the _-hemolysin channel-forming toxin (_hl) family.","1.C.3.4.1","7558328",99,98,80,"1e-154"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1226","AA076_06290",,,,,"Undecaprenyl diphosphate synthase (EC 2.5.1.31)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2090","SAOUHSC_02306","VBIStaAur99865_2090",,,"acpS","Holo-[acyl-carrier-protein] synthase (EC 2.7.8.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2094","AA076_10910",,,,,"Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1510","AA076_07735",,,,,"(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1962","SAOUHSC_02163","VBIStaAur99865_1962","VFG001798","Staphylococcus aureus subsp. aureus COL",,"Beta-hemolysin",,"Toxin;Membrane-damaging;Hydrolase",,18,93,100,"2e-26"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1321","SAOUHSC_01448","VBIStaAur99865_1321","Q7A5M0","Staphylococcus aureus (strain N315)",,"MFS-type transporter quinolone resistance protein NorB/NorC","the major facilitator superfamily (mfs).","2.A.1.3.23","11418146",100,100,99,"1e-258"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2240","V070_02300",,,,,"Two-component response regulator BceR",,"regulator modulating expression of antibiotic resistance genes","25118291",,,,
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1890","AA076_09850",,"P0A078","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"Methionine aminopeptidase (EC 3.4.11.18)","'(2s)-2-Amino-4-(Methylsulfanyl)-1-Pyridin-2-Ylbutane-1,1-Diol;(3s)-3-Amino-1-(Cyclopropylamino)Heptane-2,2-Diol;(2S)-2-AMINO-4-(METHYLSULFANYL)-1-(1,3-THIAZOL-2-YL)BUTANE-1,1-DIOL'","Drug target",,100,100,100,"1e-142"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2008","V070_02063",,,,,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",,"antibiotic target in susceptible species","8994972",,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2681","AA076_13940",,"T1YED1","Staphylococcus aureus subsp. aureus CN1",,"hypothetical protein","the atp-binding cassette (abc) superfamily.","3.A.1.134.11",,100,100,98,"3e-28"
